Loadsheet_Number,Total_Pax,Y_Pax,Jump_Pax,Standby_Pax,Male_Pax,Female_Pax,Child_Pax,Infant_Pax,Total_Bags,Total_Bag_Weight_KG,Baggage_Weight_Type,Distribution_Type,Section,Capacity,Distribution
,45,45,0,NULL,35,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y18
,45,45,0,NULL,35,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y2
,45,45,0,NULL,35,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y20
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y1
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y18
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y3
,154,154,0,NULL,108,38,8,0,106,1235.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y3
,154,154,0,NULL,108,38,8,0,106,1235.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,154,154,0,NULL,108,38,8,0,106,1235.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,154,154,0,NULL,108,38,8,0,106,1235.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,154,154,0,NULL,108,38,8,0,106,1235.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,154,154,0,NULL,108,38,8,0,106,1235.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y28
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y20
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y1
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y18
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y3
,161,161,0,NULL,120,33,8,1,80,791.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y27
,161,161,0,NULL,120,33,8,1,80,791.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y26
,161,161,0,NULL,120,33,8,1,80,791.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y23
,161,161,0,NULL,120,33,8,1,80,791.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y27
,161,161,0,NULL,120,33,8,1,80,791.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y23
,161,161,0,NULL,120,33,8,1,80,791.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,188,188,0,NULL,114,65,9,1,123,1367.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,114,65,9,1,123,1367.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,114,65,9,1,123,1367.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,114,65,9,1,123,1367.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,114,65,9,1,123,1367.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,114,65,9,1,123,1367.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,157,157,0,NULL,106,42,9,3,124,1223.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,157,157,0,NULL,106,42,9,3,124,1223.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y33
,157,157,0,NULL,106,42,9,3,124,1223.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y22
,157,157,0,NULL,106,42,9,3,124,1223.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y27
,157,157,0,NULL,106,42,9,3,124,1223.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,157,157,0,NULL,106,42,9,3,124,1223.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,162,162,0,NULL,121,33,8,1,89,875.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y28
,162,162,0,NULL,121,33,8,1,89,875.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y26
,162,162,0,NULL,121,33,8,1,89,875.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y23
,162,162,0,NULL,121,33,8,1,89,875.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y27
,162,162,0,NULL,121,33,8,1,89,875.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y23
,162,162,0,NULL,121,33,8,1,89,875.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,168,168,0,NULL,120,40,8,0,106,1224.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y7
,168,168,0,NULL,120,40,8,0,106,1224.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,168,168,0,NULL,120,40,8,0,106,1224.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,168,168,0,NULL,120,40,8,0,106,1224.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,168,168,0,NULL,120,40,8,0,106,1224.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,168,168,0,NULL,120,40,8,0,106,1224.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y20
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y1
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y13
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y0
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y10
,173,173,0,NULL,101,53,19,2,152,1699.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y35
,173,173,0,NULL,101,53,19,2,152,1699.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y29
,173,173,0,NULL,101,53,19,2,152,1699.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y22
,173,173,0,NULL,101,53,19,2,152,1699.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y26
,173,173,0,NULL,101,53,19,2,152,1699.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y25
,173,173,0,NULL,101,53,19,2,152,1699.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,181,181,0,NULL,113,61,7,0,110,1216.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y35
,181,181,0,NULL,113,61,7,0,110,1216.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y28
,181,181,0,NULL,113,61,7,0,110,1216.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y24
,181,181,0,NULL,113,61,7,0,110,1216.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,181,181,0,NULL,113,61,7,0,110,1216.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,181,181,0,NULL,113,61,7,0,110,1216.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y34
,163,163,0,NULL,122,33,8,1,91,904.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y28
,163,163,0,NULL,122,33,8,1,91,904.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y26
,163,163,0,NULL,122,33,8,1,91,904.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y23
,163,163,0,NULL,122,33,8,1,91,904.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y27
,163,163,0,NULL,122,33,8,1,91,904.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y23
,163,163,0,NULL,122,33,8,1,91,904.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y20
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y1
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y13
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y0
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y10
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y20
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y1
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y13
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y0
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y10
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y20
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y1
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y13
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y0
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y10
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y20
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y1
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y13
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y0
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y10
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y20
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y2
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y1
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y13
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y0
,46,46,0,NULL,36,10,0,0,24,229.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y10
,184,184,0,NULL,116,61,7,0,117,1301.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y36
,184,184,0,NULL,116,61,7,0,117,1301.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y28
,184,184,0,NULL,116,61,7,0,117,1301.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y25
,184,184,0,NULL,116,61,7,0,117,1301.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,184,184,0,NULL,116,61,7,0,117,1301.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,184,184,0,NULL,116,61,7,0,117,1301.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,179,179,0,NULL,127,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0A,Y36,Y35
,179,179,0,NULL,127,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0B,Y30,Y30
,179,179,0,NULL,127,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0C,Y27,Y27
,179,179,0,NULL,127,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0D,Y30,Y26
,179,179,0,NULL,127,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0E,Y30,Y28
,179,179,0,NULL,127,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0F,Y36,Y33
,184,184,0,NULL,135,47,2,1,144,1496.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,184,184,0,NULL,135,47,2,1,144,1496.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,184,184,0,NULL,135,47,2,1,144,1496.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y28
,184,184,0,NULL,135,47,2,1,144,1496.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y28
,184,184,0,NULL,135,47,2,1,144,1496.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,184,184,0,NULL,135,47,2,1,144,1496.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,183,183,0,NULL,116,60,7,0,120,1332.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y36
,183,183,0,NULL,116,60,7,0,120,1332.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y28
,183,183,0,NULL,116,60,7,0,120,1332.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y25
,183,183,0,NULL,116,60,7,0,120,1332.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,183,183,0,NULL,116,60,7,0,120,1332.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,183,183,0,NULL,116,60,7,0,120,1332.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,184,184,0,NULL,104,60,20,2,152,1646.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y35
,184,184,0,NULL,104,60,20,2,152,1646.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,184,184,0,NULL,104,60,20,2,152,1646.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y27
,184,184,0,NULL,104,60,20,2,152,1646.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,184,184,0,NULL,104,60,20,2,152,1646.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y26
,184,184,0,NULL,104,60,20,2,152,1646.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,151,151,0,NULL,92,59,0,1,99,1071.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,151,151,0,NULL,92,59,0,1,99,1071.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y30
,151,151,0,NULL,92,59,0,1,99,1071.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y24
,151,151,0,NULL,92,59,0,1,99,1071.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y24
,151,151,0,NULL,92,59,0,1,99,1071.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,151,151,0,NULL,92,59,0,1,99,1071.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y32
,187,187,0,NULL,113,65,9,1,131,1456.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,187,187,0,NULL,113,65,9,1,131,1456.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,187,187,0,NULL,113,65,9,1,131,1456.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,187,187,0,NULL,113,65,9,1,131,1456.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,187,187,0,NULL,113,65,9,1,131,1456.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,187,187,0,NULL,113,65,9,1,131,1456.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,181,181,0,NULL,129,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0A,Y36,Y35
,181,181,0,NULL,129,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0B,Y30,Y30
,181,181,0,NULL,129,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0C,Y27,Y27
,181,181,0,NULL,129,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0D,Y30,Y26
,181,181,0,NULL,129,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0E,Y30,Y29
,181,181,0,NULL,129,50,2,2,90,1350.0,STANDARD,CKI_DISTRIBUTION,0F,Y36,Y34
,184,184,0,NULL,116,61,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y36
,184,184,0,NULL,116,61,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y28
,184,184,0,NULL,116,61,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y25
,184,184,0,NULL,116,61,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,184,184,0,NULL,116,61,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,184,184,0,NULL,116,61,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,181,181,0,NULL,129,50,2,2,112,1099.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y35
,181,181,0,NULL,129,50,2,2,112,1099.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,181,181,0,NULL,129,50,2,2,112,1099.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y27
,181,181,0,NULL,129,50,2,2,112,1099.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y26
,181,181,0,NULL,129,50,2,2,112,1099.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,181,181,0,NULL,129,50,2,2,112,1099.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y34
,185,185,0,NULL,104,61,20,2,136,1462.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y35
,185,185,0,NULL,104,61,20,2,136,1462.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,185,185,0,NULL,104,61,20,2,136,1462.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y27
,185,185,0,NULL,104,61,20,2,136,1462.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,185,185,0,NULL,104,61,20,2,136,1462.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y27
,185,185,0,NULL,104,61,20,2,136,1462.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,170,170,0,NULL,115,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,170,170,0,NULL,115,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y33
,170,170,0,NULL,115,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,170,170,0,NULL,115,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,170,170,0,NULL,115,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,170,170,0,NULL,115,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,155,155,0,NULL,95,60,0,1,78,866.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,155,155,0,NULL,95,60,0,1,78,866.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y30
,155,155,0,NULL,95,60,0,1,78,866.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y26
,155,155,0,NULL,95,60,0,1,78,866.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y25
,155,155,0,NULL,95,60,0,1,78,866.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,155,155,0,NULL,95,60,0,1,78,866.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y33
,186,186,0,NULL,137,47,2,1,129,1353.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,186,186,0,NULL,137,47,2,1,129,1353.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,186,186,0,NULL,137,47,2,1,129,1353.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,186,186,0,NULL,137,47,2,1,129,1353.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y28
,186,186,0,NULL,137,47,2,1,129,1353.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,186,186,0,NULL,137,47,2,1,129,1353.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,180,180,0,NULL,114,59,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y35
,180,180,0,NULL,114,59,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y27
,180,180,0,NULL,114,59,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y23
,180,180,0,NULL,114,59,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,180,180,0,NULL,114,59,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,180,180,0,NULL,114,59,7,0,120,1334.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,172,172,0,NULL,117,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,172,172,0,NULL,117,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y35
,172,172,0,NULL,117,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,172,172,0,NULL,117,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,172,172,0,NULL,117,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,172,172,0,NULL,117,46,9,3,124,1231.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,176,176,0,NULL,108,57,11,2,161,1933.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y32
,176,176,0,NULL,108,57,11,2,161,1933.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y29
,176,176,0,NULL,108,57,11,2,161,1933.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y19
,176,176,0,NULL,108,57,11,2,161,1933.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,176,176,0,NULL,108,57,11,2,161,1933.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,176,176,0,NULL,108,57,11,2,161,1933.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,181,181,0,NULL,124,47,10,0,90,1350.0,STANDARD,CKI_DISTRIBUTION,0A,Y8,Y8
,181,181,0,NULL,124,47,10,0,90,1350.0,STANDARD,CKI_DISTRIBUTION,0B,Y36,Y35
,181,181,0,NULL,124,47,10,0,90,1350.0,STANDARD,CKI_DISTRIBUTION,0C,Y36,Y36
,181,181,0,NULL,124,47,10,0,90,1350.0,STANDARD,CKI_DISTRIBUTION,0D,Y36,Y35
,181,181,0,NULL,124,47,10,0,90,1350.0,STANDARD,CKI_DISTRIBUTION,0E,Y36,Y34
,181,181,0,NULL,124,47,10,0,90,1350.0,STANDARD,CKI_DISTRIBUTION,0F,Y33,Y33
,178,178,0,NULL,109,58,11,2,125,1495.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y33
,178,178,0,NULL,109,58,11,2,125,1495.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,178,178,0,NULL,109,58,11,2,125,1495.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y19
,178,178,0,NULL,109,58,11,2,125,1495.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,178,178,0,NULL,109,58,11,2,125,1495.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,178,178,0,NULL,109,58,11,2,125,1495.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,178,178,0,NULL,127,49,2,2,122,1197.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y35
,178,178,0,NULL,127,49,2,2,122,1197.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,178,178,0,NULL,127,49,2,2,122,1197.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y26
,178,178,0,NULL,127,49,2,2,122,1197.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y26
,178,178,0,NULL,127,49,2,2,122,1197.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,178,178,0,NULL,127,49,2,2,122,1197.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y32
,181,181,0,NULL,111,59,11,2,134,1598.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y33
,181,181,0,NULL,111,59,11,2,134,1598.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,181,181,0,NULL,111,59,11,2,134,1598.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y22
,181,181,0,NULL,111,59,11,2,134,1598.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,181,181,0,NULL,111,59,11,2,134,1598.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,181,181,0,NULL,111,59,11,2,134,1598.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,170,170,0,NULL,116,45,9,3,125,1241.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y11
,170,170,0,NULL,116,45,9,3,125,1241.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y35
,170,170,0,NULL,116,45,9,3,125,1241.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,170,170,0,NULL,116,45,9,3,125,1241.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,170,170,0,NULL,116,45,9,3,125,1241.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,170,170,0,NULL,116,45,9,3,125,1241.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,153,153,0,NULL,95,58,0,1,92,1022.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,153,153,0,NULL,95,58,0,1,92,1022.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y30
,153,153,0,NULL,95,58,0,1,92,1022.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y26
